sim_municipio,sim_vinculo,sim_sexo,score,idx_ine,idx_bv,municipio_ine,estado_ine,sexo_ine,vinculo_grupo_ine,vinculo_victima_ine,municipio_bv,estado_bv,sexo_bv,vinculo_grupo_bv,edad_bv,escolaridad_bv,estado_civil_bv,Portaba Dicha Arma_bv,Droga_Alcohol_bv,año_banavim_bv,fuente_bv
1.0,1,1,3.0,111,507050,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2021,BANAVIM
1.0,1,1,3.0,111,507114,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,No identificado,No identificado,,0,2021,BANAVIM
1.0,1,1,3.0,111,733481,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,SE DESCONOCE,1,2022,BANAVIM
1.0,1,1,3.0,111,733507,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,733606,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,733620,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,733632,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,733685,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,733763,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,733790,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,733798,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,733809,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,734082,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,42.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,734311,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,734736,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,734756,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,25.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,734777,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,734864,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,46.0,Preparatoria,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,734912,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,21.0,Secundaria,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,734985,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,19.0,Preparatoria,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,735914,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,45.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,735916,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,735960,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,735965,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,44.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,735966,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,735967,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,735983,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,736016,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,16.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,736074,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,736141,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,736200,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,736201,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,736209,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,736218,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,736243,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,36.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,736411,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,29.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,736472,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,736646,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,736733,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,736762,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,736851,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,35.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,736875,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,736906,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,35.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,736984,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,737062,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,26.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,737219,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,25.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,737221,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,737244,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,737248,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,41.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,737249,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,737258,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,737281,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,24.0,No identificado,Concubinato,,0,2022,BANAVIM
1.0,1,1,3.0,111,738047,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738325,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738344,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738514,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738540,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,53.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,738588,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738621,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,77.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738749,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,738839,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,Ninguna,,,0,2022,BANAVIM
1.0,1,1,3.0,111,738925,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,738933,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,32.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,739040,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,740007,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,46.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,740234,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,740301,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,740310,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,37.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,740313,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,740456,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,740461,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,41.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,740829,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,46.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,740877,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,Casado,,1,2022,BANAVIM
1.0,1,1,3.0,111,740905,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,740916,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,49.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,741052,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,741788,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,742177,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,Secundaria,,,1,2022,BANAVIM
1.0,1,1,3.0,111,742193,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,742264,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,47.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,742296,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,742298,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,742595,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,742828,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,742857,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,743278,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,17.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,743357,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,32.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,743448,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,743493,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,50.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,743536,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,743611,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,33.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,743636,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,33.0,No identificado,Casado,,1,2022,BANAVIM
1.0,1,1,3.0,111,743766,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,29.0,Preparatoria,Casado,,1,2022,BANAVIM
1.0,1,1,3.0,111,743768,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,745564,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,745611,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,745612,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,746805,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,746824,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,60.0,No identificado,Casado,,1,2022,BANAVIM
1.0,1,1,3.0,111,747239,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,No identificado,,SI,0,2022,BANAVIM
1.0,1,1,3.0,111,747244,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,747326,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,24.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,747395,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,748056,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,44.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,748293,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,NO,0,2022,BANAVIM
1.0,1,1,3.0,111,748596,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,748749,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,748936,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,749471,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,25.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,749809,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,Casado,SI,0,2022,BANAVIM
1.0,1,1,3.0,111,749888,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,SI,0,2022,BANAVIM
1.0,1,1,3.0,111,749893,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,749922,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,33.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,749990,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,750204,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,750483,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,40.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,751649,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,1,2022,BANAVIM
1.0,1,1,3.0,111,751719,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,31.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,753296,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,27.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,753297,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,27.0,No identificado,,,1,2022,BANAVIM
1.0,1,1,3.0,111,753394,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,753663,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,27.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,753688,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,25.0,No identificado,,SI,0,2022,BANAVIM
1.0,1,1,3.0,111,753689,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,38.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,754215,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,754604,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,754776,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,755318,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,32.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,755565,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,52.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,755727,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,110.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,755826,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2022,BANAVIM
1.0,1,1,3.0,111,756081,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,51.0,No identificado,,,0,2022,BANAVIM
1.0,1,1,3.0,111,756113,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,22.0,No identificado,No identificado,,0,2022,BANAVIM
